grid_id,row,col,store
1255,77,38,178
1256,77,39,77
1257,77,40,15
1258,77,41,0
1259,77,42,0
1260,77,43,0
1261,77,44,1
1262,77,45,0
1263,77,46,1
1264,77,47,5
1265,77,48,0
1266,77,49,0
1267,77,50,0
1268,77,51,0
1269,77,52,4
1270,77,53,41
1271,77,54,16
1272,77,55,33
1273,77,56,2
1274,77,57,1
1275,77,58,0
1276,77,59,0
1277,77,60,0
1278,77,61,0
1279,77,62,0
1280,77,63,0
1281,77,64,0
1282,77,65,0
1283,77,66,0
1284,77,67,0
1285,77,68,0
1286,78,9,0
1287,78,10,0
1288,78,11,0
1289,78,12,0
1290,78,13,3
1291,78,14,8
1292,78,15,0
1293,78,16,0
1294,78,17,0
1295,78,18,7
1296,78,19,9
1297,78,20,43
1298,78,21,20
1299,78,22,5
1300,78,23,2
1301,78,24,1
1302,78,25,0
1303,78,26,0
1304,78,27,0
1305,78,28,0
1306,78,29,0
1307,78,30,2
1308,78,31,0
1309,78,32,18
1310,78,33,6
1311,78,34,0
1312,78,35,11
1313,78,36,97
1314,78,37,54
1315,78,38,55
1316,78,39,50
1317,78,40,4
1318,78,41,0
1319,78,42,1
1320,78,43,6
1321,78,44,0
1322,78,45,0
1323,78,46,0
1324,78,47,0
1325,78,48,0
1326,78,49,0
1327,78,50,0
1328,78,51,0
1329,78,52,1
1330,78,53,13
1331,78,54,16
1332,78,55,9
1333,78,56,0
1334,78,57,0
1335,78,58,0
1336,78,59,0
1337,78,60,3
1338,78,61,0
1339,78,62,0
1340,78,63,0
1341,78,64,1
1342,78,65,0
1343,78,66,0
1344,78,67,0
1345,78,68,0
1346,78,69,0
1347,79,8,0
1348,79,9,0
1349,79,10,0
1350,79,11,0
1351,79,12,0
1352,79,13,4
1353,79,14,0
1354,79,15,0
1355,79,16,0
1356,79,17,0
1357,79,18,2
1358,79,19,0
1359,79,20,6
1360,79,21,0
1361,79,22,0
1362,79,23,0
1363,79,24,4
1364,79,25,0
1365,79,26,2
1366,79,27,4
1367,79,28,23
1368,79,29,45
1369,79,30,95
1370,79,31,26
1371,79,32,2
1372,79,33,17
1373,79,34,4
1374,79,35,65
1375,79,36,10
1376,79,37,9
1377,79,38,44
1378,79,39,42
1379,79,40,3
1380,79,41,3
1381,79,42,8
1382,79,43,0
1383,79,44,13
1384,79,45,7
1385,79,46,2
1386,79,47,18
1387,79,48,37
1388,79,49,30
1389,79,50,18
1390,79,51,0
1391,79,52,0
1392,79,53,0
1393,79,54,0
1394,79,55,1
1395,79,56,0
1396,79,57,0
1397,79,58,0
1398,79,59,0
1399,79,60,0
1400,79,61,0
1401,79,62,0
1402,79,63,0
1403,79,64,0
1404,79,65,0
1405,79,66,0
1406,79,67,0
1407,79,68,0
1408,79,69,0
1409,79,70,0
1410,80,7,0
1411,80,8,0
1412,80,9,0
1413,80,10,0
1414,80,11,0
1415,80,12,0
1416,80,13,2
1417,80,14,0
1418,80,15,0
1419,80,16,0
1420,80,17,0
1421,80,18,0
1422,80,19,0
1423,80,20,0
1424,80,21,0
1425,80,22,0
1426,80,23,2
1427,80,24,0
1428,80,25,0
1429,80,26,0
1430,80,27,4
1431,80,28,51
1432,80,29,97
1433,80,30,145
1434,80,31,95
1435,80,32,2
1436,80,33,11
1437,80,34,34
1438,80,35,49
1439,80,36,8
1440,80,37,49
1441,80,38,88
1442,80,39,71
1443,80,40,88
1444,80,41,2
1445,80,42,0
1446,80,43,0
1447,80,44,4
1448,80,45,1
1449,80,46,4
1450,80,47,63
1451,80,48,27
1452,80,49,19
1453,80,50,39
1454,80,51,5
1455,80,52,1
1456,80,53,2
1457,80,54,4
1458,80,55,3
1459,80,56,4
1460,80,57,4
1461,80,58,0
1462,80,59,8
1463,80,60,3
1464,80,61,2
1465,80,62,0
1466,80,63,0
1467,80,64,0
1468,80,65,0
1469,80,66,0
1470,80,67,0
1471,80,68,0
1472,80,69,0
1473,80,70,0
1474,81,7,0
1475,81,8,0
1476,81,9,0
1477,81,10,0
1478,81,11,0
1479,81,12,0
1480,81,13,0
1481,81,14,0
1482,81,15,0
1483,81,16,0
1484,81,17,0
1485,81,18,0
1486,81,19,0
1487,81,20,0
1488,81,21,0
1489,81,22,0
1490,81,23,1
1491,81,24,4
1492,81,25,6
1493,81,26,0
1494,81,27,3
1495,81,28,4
1496,81,29,7
1497,81,30,6
1498,81,31,52
1499,81,32,95
1500,81,33,92
1501,81,34,52
1502,81,35,266
1503,81,36,42
1504,81,37,70
1505,81,38,154
1506,81,39,109
1507,81,40,56
1508,81,41,0
1509,81,42,14
1510,81,43,57
1511,81,44,68
1512,81,45,7
1513,81,46,7
1514,81,47,61
1515,81,48,13
1516,81,49,77
1517,81,50,0
1518,81,51,0
1519,81,52,0
1520,81,53,13
1521,81,54,14
1522,81,55,5
1523,81,56,25
1524,81,57,1
1525,81,58,0
1526,81,59,9
1527,81,60,0
1528,81,61,0
1529,81,62,0
1530,81,63,0
1531,81,64,0
1532,81,65,0
1533,81,66,0
1534,81,67,0
1535,81,68,0
1536,81,69,0
1537,81,70,0
1538,81,71,0
1539,82,7,0
1540,82,8,0
1541,82,9,0
1542,82,10,0
1543,82,11,0
1544,82,12,0
1545,82,13,0
1546,82,14,0
1547,82,15,0
1548,82,16,0
1549,82,17,0
1550,82,18,0
1551,82,19,0
1552,82,20,0
1553,82,21,0
1554,82,22,2
1555,82,23,21
1556,82,24,15
1557,82,25,5
1558,82,26,9
1559,82,27,0
1560,82,28,0
1561,82,29,0
1562,82,30,4
1563,82,31,53
1564,82,32,132
1565,82,33,151
1566,82,34,89
1567,82,35,160
1568,82,36,117
1569,82,37,61
1570,82,38,110
1571,82,39,22
1572,82,40,10
1573,82,41,26
1574,82,42,182
1575,82,43,210
1576,82,44,55
1577,82,45,32
1578,82,46,75
1579,82,47,14
1580,82,48,31
1581,82,49,2
1582,82,50,0
1583,82,51,6
1584,82,52,0
1585,82,53,0
1586,82,54,29
1587,82,55,18
1588,82,56,83
1589,82,57,65
1590,82,58,10
1591,82,59,0
1592,82,60,2
1593,82,61,3
1594,82,62,0
1595,82,63,0
1596,82,64,0
1597,82,65,0
1598,82,66,0
1599,82,67,1
1600,82,68,2
1601,82,69,0
1602,82,70,4
1603,82,71,0
1604,83,9,0
1605,83,10,0
1606,83,11,0
1607,83,12,0
1608,83,13,0
1609,83,14,0
1610,83,15,0
1611,83,16,0
1612,83,17,0
1613,83,18,0
1614,83,19,1
1615,83,20,7
1616,83,21,0
1617,83,22,10
1618,83,23,5
1619,83,24,3
1620,83,25,9
1621,83,26,18
1622,83,27,0
1623,83,28,0
1624,83,29,0
1625,83,30,0
1626,83,31,19
1627,83,32,74
1628,83,33,120
1629,83,34,43
1630,83,35,21
1631,83,36,121
1632,83,37,112
1633,83,38,116
1634,83,39,1
1635,83,40,246
1636,83,41,47
1637,83,42,48
1638,83,43,51
1639,83,44,58
1640,83,45,66
1641,83,46,63
1642,83,47,73
1643,83,48,132
1644,83,49,16
1645,83,50,3
1646,83,51,0
1647,83,52,0
1648,83,53,0
1649,83,54,33
1650,83,55,123
1651,83,56,307
1652,83,57,325
1653,83,58,18
1654,83,59,0
1655,83,60,0
1656,83,61,0
1657,83,62,0
1658,83,63,0
1659,83,64,0
